TIPO_PRODUTO;NOME_PRODUTO;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA
MEDICAMENTO;COMPLEXO B MEDIQUÍMICA;109170005;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO B MEDQUÍMICA;109170072;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO B MONTENEGRO;126140011;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO B TEUTO;103700341;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO HOMEOPATICO SENECIO ALMEIDA PRADO 33;102660009;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ACONITUM ALMEIDA PRADO 2;102660078;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ACTAEA ALMEIDA PRADO 27;102660005;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO AESCULUS ALMEIDA PRADO 20;102660172;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ALOE SOCOTRINA ALMEIDA PRADO 25;102660077;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ANTIMONIUM TARTÁRICO ALMEIDA PRADO 50;102660068;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO APIS ALMEIDA PRADO Nº15;102660075;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ARGENTUM NITRICUM ALMEIDA PRADO Nº19;102660037;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ARNICA MONTANA ALMEIDA PRADO Nº45;102660087;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO ARSENICUM IODATUM ALMEIDA PRADO 34;102660007;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO BARYTA CARBONICA ALMEIDA PRADO 06;102660032;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO BELLADONNA ALMEIDA PRADO 42;102660086;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO BERBERIS VULGARIS ALMEIDA PRADO 12;102660138;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO BORAX ALMEIDA PRADO 43;102660066;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CALCAREA PHOSPHORICA ALMEIDA PRADO 24;102660063;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CANTHARIS ALMEIDA PRADO 16;102660008;MEDICAMENTOS DINAMIZADOS COMPOSTOS + OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CAULOPHYLLUM ALMEIDA PRADO 26;102660120;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CAUSTICUM ALMEIDA PRADO 09;102660085;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CHAMOMILLA  ALMEIDA PRADO 23;102660115;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CHELIDONIUM ALMEIDA PRADO 11;102660135;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO COCCULUS ALMEIDA PRADO 38;102660076;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO COLOCYNTHIS ALMEIDA PRADO 36;102660070;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO CYCLAMEN ALMEIDA PRADO 29;102660143;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO DROSERA ALMEIDA PRADO 39;102660084;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO GELSEMIUM ALMEIDA PRADO 5;102660065;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO GRAPHITES ALMEIDA PRADO 44;102660073;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO HAMAMELIS ALMEIDA PRADO 21;102660038;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO HEPAR SULPHURIS ALMEIDA PRADO 8;102660034;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO HYDRASTIS ALMEIDA PRADO 3;102660079;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO IGNATIA ALMEIDA PRADO 35;102660160;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO IPECA ALMEIDA PRADO 10;102660035;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO IRIS ALMEIDA PRADO 1;102660031;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO LACHESIS ALMEIDA PRADO 28;102660153;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO LOBELIA ALMEIDA PRADO 49;102660069;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO LYCOPODIUM ALMEIDA PRADO 13;102660036;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO NUX VOMICA ALMEIDA PRADO 14;102660148;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO PHYTOLACCA ALMEIDA PRADO 48;102660064;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO PLANTAGO MAJOR ALMEIDA PRADO 7;102660147;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO PULSATILLA ALMEIDA PRADO 41;102660071;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO SABADILLA ALMEIDA PRADO 4;102660081;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO SAMBUCUS ALMEIDA PRADO 47;102660074;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO SILICEA ALMEIDA PRADO 40;102660082;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO THUYA ALMEIDA PRADO 18;102660080;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO URTICA ALMEIDA PRADO 37;102660072;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO UVA URSI ALMEIDA PRADO 17;102660083;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEOPÁTICO VERATRUM ALBUM ALMEIDA PRADO 22;102660062;ASSOCIACAO HOMEOPATICAS
MEDICAMENTO;COMPLEXO HOMEPÁTICO AESCULUS ALMEIDA PRADO 20;102660006;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO PROTROMBINICO HUMANO LIOF;139710005;SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO
MEDICAMENTO;COMPLEXO PROTROMBINICO HUMANO LIOFILIZADO;131380006;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
MEDICAMENTO;COMPLEXO PROTROMBINICO HUMANO PPSB DE 250 UI,500 UI E 100OUI;116370004;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
MEDICAMENTO;COMPLEXO RHUS TOXICODENDRON ALMEIDA PRADO 32;102660128;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COMPLEXO SENNA ALMEIDA PRADO Nº 46;102660051;LAXANTES
MEDICAMENTO;COMPLEXO VITAMINICO B;125740009;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO VITAMINICO PARA CRIANCAS;101750011;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPLEXO VITAMÍNICO BEPLEX;102980255;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;COMPRIMIDOS EFERVESCENTES DE CLORETO DE POTÁSSIO;100680043;ELETROLITOS SIMPLES
MEDICAMENTO;COMTAN;100680095;ANTIPARKINSONIANOS
MEDICAMENTO;COMTAN;100470633;ANTIPARKINSONIANOS
MEDICAMENTO;CONACORT;154230070;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CONAZOL;100380040;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;CONC. P/HEMODIALISE C/ CA E SEM K;113440023;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO ACIDO P/HEMODIALISE E P/MAQUINAS;116880005;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO DE FATOR IX;101510098;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
MEDICAMENTO;CONCENTRADO DE FATOR VIII;131380005;OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS
MEDICAMENTO;CONCENTRADO DE FATOR VIII DE 250 UI 500 E 1000 UI;116370003;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA
MEDICAMENTO;CONCENTRADO DE FATOR VIII-FATOR ANTI-HEMOFILICO HUMANO;131360001;SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO
MEDICAMENTO;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;113440030;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO P/ HEMODIALISE COM BICARBONATO A 8,4%;100410105;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;113440027;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO P/HEMODIALISE C/BICARBONATO,SODIO 140,S/GLICOSE;100410104;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE;101680040;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE;101680041;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE ACETATO;101680037;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE BICARBONATADO;101680038;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE BICARBONATADO;101680036;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE BICARBONATADO;101680039;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIALISE BICARBONATADO;132230019;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;113440029;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCENTRADO PARA HEMODIÁLISE COM BICARBONATO DE SODIO 140;100410110;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CONCEPNOR;104650215;ANTICONCEPCIONAIS
MEDICAMENTO;CONCEPNOR;172870270;ANTICONCEPCIONAIS
MEDICAMENTO;CONCEPNOR;155840132;ANTICONCEPCIONAIS
MEDICAMENTO;CONCERTA;112363357;PSICOANALETICOS
MEDICAMENTO;CONCOR;100890194;BETABLOQUEADORES SIMPLES
MEDICAMENTO;CONCOR ANLO;100890413;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CONCOR HCT;100890372;DIURETICOS ASSOCIADOS A BETABLOQUEADORES
MEDICAMENTO;CONCÁRDIO;102351033;BETABLOQUEADORES SIMPLES
MEDICAMENTO;CONCÁRDIO;102351306;BETABLOQUEADORES SIMPLES
MEDICAMENTO;CONDENSAN;101910165;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CONDROFLEX;122140069;OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO
MEDICAMENTO;CONDUVAZ;177940034;ANTIVARICOSOS DE ACAO SISTEMICA
MEDICAMENTO;CONFIARE;101810642;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;CONFIARE;183260183;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;CONFILIFY;100470590;ANTIPSICOTICOS
MEDICAMENTO;CONIDRIN;104920013;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CONIDRIN 3%;104971383;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CONIDRIN SALINA;104920165;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CONIDRIN SALINA;104971347;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CONMEL;103940482;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CONMEL;172870071;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CONMEL;178170064;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CONRAY;113980010;CONTRASTES RADIOLOGICOS
MEDICAMENTO;CONSTANTE;104971214;ANSIOLITICOS SIMPLES
MEDICAMENTO;CONSTRICTION;104650134;VASOCONSTRITORES E HIPERTENSORES
MEDICAMENTO;CONSTRICTION;172870181;VASOCONSTRITORES E HIPERTENSORES
MEDICAMENTO;CONSTRICTION;155840245;VASOCONSTRITORES E HIPERTENSORES
MEDICAMENTO;CONSTRUFLOR;102351373;OUTROS COADJUVANTES DO TRATAMENTO DA DIARREIA
MEDICAMENTO;CONSTRUFLOR;102351399;OUTROS COADJUVANTES DO TRATAMENTO DA DIARREIA
MEDICAMENTO;CONTHENC;118190131;MONOVITAMINAS EXCETO VITAMINA K
MEDICAMENTO;CONTIABÊ;107150051;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;CONTIFLO OD;123520159;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO
MEDICAMENTO;CONTILEN;105830127;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CONTRACEP;105830220;PROGESTAGENOS SIMPLES
MEDICAMENTO;CONTRACTUBEX;109740132;CICATRIZANTES
MEDICAMENTO;CONTRADOL;102850005;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CONTRADOR;104920127;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CONTRATHION;113000310;ANTIDOTOS
MEDICAMENTO;CONTRAVE;100890415;PREPARAÇÕES ANTIOBESIDADE, EXCLUINDO PRODUTOS DIETÉTICOS
MEDICAMENTO;CONVIVANCE;183260404;ANTIVARICOSOS DE ACAO SISTEMICA
MEDICAMENTO;CONVIXEN;103022038;ANTICONVULSIVANTES
MEDICAMENTO;CONVULSAN;107140104;ANTICONVULSIVANTES
MEDICAMENTO;CONVULTIN;104650189;ANTICONVULSIVANTES
MEDICAMENTO;CONVULTRAT;135170009;ANTICONVULSIVANTES
MEDICAMENTO;COONCENTRADO P/ HEMODIALISE C/ ACETATO SODICO 136;110850006;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;COPAXONE;112130203;IMUNOMODULADOR
MEDICAMENTO;COPAXONE;155730001;IMUNOMODULADOR
MEDICAMENTO;COPEGUS;101000632;ANTIVIROTICOS
MEDICAMENTO;COPENA;10033015;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;COPLAXIL;102010058;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;COQUES;100431223;ANTINFLAMATORIOS
MEDICAMENTO;COR MIO;100470207;ANTIARRITMICOS
MEDICAMENTO;COR-SELECT;101740023;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;COR-SELECT;109740245;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;CORAMENT;128760023;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORAPRIL;146950088;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;CORASSETIL;102350957;ANTIAGREGANTE PLAQUETARIO
MEDICAMENTO;CORASTORVA;113001105;ANTILIPEMICOS
MEDICAMENTO;CORATEZ;135690675;ANTILIPEMICOS
MEDICAMENTO;CORCICLEN;101470125;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO
MEDICAMENTO;CORDAPTIVE;100290179;ANTILIPEMICOS
MEDICAMENTO;CORDAREX;112130010;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;CORDAREX;105730584;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;CORDIAFLAN;112130434;ANTINFLAMATORIOS
MEDICAMENTO;CORDIAFLAN;105730634;ANTINFLAMATORIOS
MEDICAMENTO;CORDIL;103700254;ANTIANGINOSOS E VASODILATADORES
MEDICAMENTO;CORDILAT;102980055;VASODILATADORES
MEDICAMENTO;CORDIMAX;103900117;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORDIPINA;103940410;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORDIRON;104300034;ANTILIPEMICOS
MEDICAMENTO;CORE AMP;142770008;DILUENTES E VEICULOS DE MEDICAMENTOS
MEDICAMENTO;CORE AMP;142770009;SOLUCOES ISOSMOTICAS SALINAS SIMPLES
MEDICAMENTO;COREDIOL;113001085;ANTI-HIPERTENSIVOS
MEDICAMENTO;COREG;101000551;ANTI-HIPERTENSIVOS
MEDICAMENTO;COREG;101000643;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORETO DE POTÁSSIO;122050049;ELETROLITOS SIMPLES
MEDICAMENTO;CORGARD;101800011;AGENTES BETABLOQUEADORES
MEDICAMENTO;CORILAN;155840055;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;CORINTOL;135480011;ANTICONVULSIVANTES
MEDICAMENTO;CORISTINA D;100930126;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA D;172870485;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA D;178170797;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA D PRO;178170919;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA DESCONGESTIONANTE NASAL;100930262;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CORISTINA DESCONGESTIONANTE NASAL;172870499;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CORISTINA DIA;178170866;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CORISTINA NOITE;178170856;PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA SORO ESTÉRIL;100930253;DESCONGESTIONANTES NASAIS TOPICOS
MEDICAMENTO;CORISTINA SORO NASAL;100930249;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA SORO NASAL;172870494;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA SORO NASAL;178170803;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORISTINA TERMUS;100930251;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CORISTINA VITAMINA C;100930247;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;CORISTINA VITAMINA C;172870492;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;CORISTINA VITAMINA C;178170821;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;CORIZIN;120190059;PRODUTO P.TERAPIA SINTOMATICA DA GRIPE
MEDICAMENTO;CORIZZ DIA;167730366;ANALGESICOS NAO NARCOTICOS
MEDICAMENTO;CORONAR;104971148;VASODILATADORES
MEDICAMENTO;CORONAR;109740091;VASODILATADORES
MEDICAMENTO;CORONARIL;102350537;ANTIANGINOSOS E VASODILATADORES
MEDICAMENTO;CORORELL;123960007;PRODUTOS HOMEOPATICOS-COMPONENTE UNICO
MEDICAMENTO;CORPORE;100431295;ORLISTATE
MEDICAMENTO;CORRETAL;100431210;OUTROS ANTINEOPLASICOS
MEDICAMENTO;CORTALEN C;118610092;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORTASM;100840153;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORTAZIDIN;126750324;ANTIANGINOSOS E VASODILATADORES
MEDICAMENTO;CORTICOIDEX;114020004;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORTICOIDEX;114020040;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORTICOIDEX;100410197;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORTICORTEN;104650179;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;CORTICORTEN;172870201;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;CORTICORTEN;155840078;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;CORTIDEX;141070053;HORMONIOS CORTICOSTEROIDES
MEDICAMENTO;CORTIFAR;103850110;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORTIFUNGIN;135690467;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
MEDICAMENTO;CORTIGEN;104971404;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORTIRELL;123960001;PRODUTOS HOMEOPATICOS-COMPONENTE UNICO
MEDICAMENTO;CORTISONAL;104970020;ANTINFLAMATORIOS E ANTIREUMATIOS-ASSOCS  MEDICAMENTOSAS
MEDICAMENTO;CORTITOP;118190037;ANTINFLAMATORIOS
MEDICAMENTO;CORTITOP;118190224;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.
MEDICAMENTO;CORTIVET;116310005;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORTIZOL;102350345;ANTINFLAMATORIOS
MEDICAMENTO;CORTIZON;108580218;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORTOID;109740085;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;CORUS;112130179;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORUS;105730583;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORUS;105730793;ANTI-HIPERTENSIVOS
MEDICAMENTO;CORUS H;112130195;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CORUS H;112130309;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CORUS H;105730682;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;CORYNEBACTERIUM PARVUM;101660003;IMUNOMODULADOR
MEDICAMENTO;CORYZALIA;169160004;MEDICAMENTOS DINAMIZADOS COMPOSTOS
MEDICAMENTO;COSARTAN;105830708;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;COSARTAN;105830845;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;COSARTAN ALP;105830771;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;COSARTAN HCT;105830749;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;COSARTAN HCT;105830913;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;COSELEN;118190117;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;COSENTYX;100681122;IMUNOMODULADOR
MEDICAMENTO;COSMEGEN;110650019;ANTIBIOTICOS ANTINEOPLASICOS
MEDICAMENTO;COSMEGEN;100290154;ANTIBIOTICOS ANTINEOPLASICOS
MEDICAMENTO;COSMEGEN;156260014;ANTIBIOTICOS ANTINEOPLASICOS
MEDICAMENTO;COSOPT;100290023;ANTIGLAUCOMATOSOS
MEDICAMENTO;COSOPT;191980003;ANTIGLAUCOMATOSOS
MEDICAMENTO;COSTATIN;151840002;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;COTASS;102350908;ELETROLITOS SIMPLES
MEDICAMENTO;COTAZYM F;101710007;ENZIMAS DIGESTIVAS
MEDICAMENTO;COUMADIN;101800280;ANTICOAGULANTES
MEDICAMENTO;COVERSYL;112780051;ANTI-HIPERTENSIVOS
MEDICAMENTO;COVERSYL PLUS;112780056;ANTI-HIPERTENSIVOS
MEDICAMENTO;COXETO;105831000;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;COXIZY;156510083;
MEDICAMENTO;COZAAR;100290007;ANTI-HIPERTENSIVOS
MEDICAMENTO;COZALESS;141070627;ANTI-HIPERTENSIVOS
MEDICAMENTO;COZIB;150870021;MACROLIDEOS
MEDICAMENTO;CPHD - CONCENTRADO ÁCIDO PARA HEMODIÁLISE SEM GLICOSE;116880014;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD 139 24/34;132230105;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD 24/34;132230104;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD 35 BA;116910007;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD AC;116910008;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD AC 35;116910005;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD AC 35 C/ GLICOSE;116910006;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD BICARBONATO DE SÓDIO 6,6%;132230106;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD BICARBONATO DE SÓDIO 8,4 %;132230107;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD COM CITRATO E GLICOSE;132230100;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD COM GLICOSE;132230102;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FARMARIN;116880013;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS ACETATO NA 140 K1;132230022;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO;101680035;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO;132230021;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO NA+140 CA +2,5 GLI;132230017;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO Na+ 140;101680030;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO PROP. NA 138 K2;132230020;PRODUTOS PARA HEMODIALISE
MEDICAMENTO;CPHD FRESENIUS BICARBONATADO PROP. SPS Na+139 K+2,0;132230018;PRODUTOS PARA HEMODIALISE
